source;target
380383;380294
967533;972084
515087;444053
121874;64967
299117;303970
849883;843976
221408;38497
101881;783505
677809;794648
379001;382022
303084;208217
853836;75319
917116;965574
971874;972081
980693;980696
30155;686
836898;482772
381606;380304
69758;997150
836898;838914
507967;509193
52295;24028
150160;149943
470535;851565
443477;112831
510061;137043
921143;857756
153100;153492
1035992;1034439
973759;833120
297135;814611
1038306;1038070
109425;338410
951636;308335
245881;172961
381603;841161
838912;848951
9193;472081
784476;11192
937206;297103
46328;459
836123;855387
470489;851565
433604;28846
388826;388819
758476;758247
988040;196054
536156;277801
128948;128940
987952;892060
813811;477248
1034452;1036526
101380;61894
152683;152528
872389;377553
1010944;987962
468358;112997
646593;1024558
159768;101681
1050232;1050195
881734;115068
758064;759763
159801;160254
526375;27736
806471;988403
122259;122352
934876;57022
830035;728898
917415;917233
505293;46654
439987;388376
160107;159628
1066738;23941
11664;12648
19297;2843
379038;379041
764822;28309
356768;363
332611;41674
888724;171165
683191;675535
153091;153222
9944;4583
973023;973213
72968;761619
70839;3956
155703;155707
153859;153833
149609;2124
973774;971653
1045456;55132
977337;987930
1104921;1097485
299314;78553
989298;971519
56616;13217
11625;15228
155020;709115
150258;150209
756212;756264
9218;2898
985768;989212
1065113;1070085
806235;345676
8684;105841
152467;933097
956618;875398
477482;28401
28866;3464
595504;577709
81364;109582
749546;749333
453365;410659
556178;683068
632089;14981
212615;761311
853318;836643
14854;771776
849084;844918
86785;617714
1009482;327240
316422;88906
1078417;56793
243656;166086
967523;990440
942650;769401
1089478;455677
748597;16387
178410;136519
4108;140404
158600;158647
117313;4658
318804;321564
378872;380272
986518;1008389
988908;1082786
153067;153835
71037;5179
1044458;62
989154;986542
12702;870348
149983;10917
1091870;1091871
914333;334234
320765;318285
335829;336102
1061437;37879
980730;980691
709757;413494
837141;849056
839109;854408
967938;967996
709396;660833
153206;153842
380265;381713
400491;355892
980728;980710
20205;100829
936247;957264
963506;587446
437805;475123
377729;3009
644416;595914
73500;7503
860084;832606
973668;973393
150391;150298
972051;990415
596204;831675
936239;113321
302729;306359
787330;12839
470548;836903
10068;10110
946324;508086
31837;1968
394191;15300
1021260;1022965
14051;95937
155706;155676
812532;5937
233514;51449
209152;19516
312544;475168
885004;917935
82446;82444
848876;855381
224116;9266
83156;293800
661518;6494
274359;407082
756515;756413
148643;148990
164034;2062
152494;152550
927062;940462
835903;847384
93139;12858
986923;85326
153301;153304
949394;700482
1052927;1056431
652565;37561
382953;271818
843959;848760
89709;83423
836521;557764
5164;10114
22166;62409
302292;475018
177472;156730
840823;840841
1110987;12871
155522;155632
971333;986533
155763;650263
835685;835764
5504;13785
902385;890073
1053188;1052919
389033;304787
530;3466
32575;31432
1091846;118179
965694;934165
844840;842580
918452;452725
20412;14726
160038;160193
381971;381854
297127;378955
378964;379030
160080;159788
390597;6240
304951;980935
1056595;1063369
971655;971879
797078;796916
1026557;1026748
378941;382050
153255;153247
152414;1107964
77537;81722
60774;817918
1013370;1012648
855538;855752
912568;75319
381665;378928
625479;278461
733905;460701
556092;841954
903273;987924
160039;159716
760183;766825
778497;16411
141323;21555
449056;380659
300357;306802
153160;153501
297674;161573
1047603;833148
704824;704927
301903;319322
148756;148935
23028;98978
831905;832752
189625;234100
275050;575042
391998;113553
973758;830370
243414;194219
917125;919805
749534;749593
475856;114655
116616;42563
987935;903270
381701;381637
479802;384182
970066;1003416
3796;637931
160131;159669
663524;828233
942690;460812
1013042;1013045
951537;951647
153147;153430
153892;152939
973802;51923
752855;518218
381712;380377
429796;101480
587038;754158
838802;38011
1047540;467242
807225;19070
153182;153079
381603;381591
379057;379009
26320;48
752860;452767
847074;5937
1073391;365628
380360;381686
526068;183968
382319;526275
319286;404523
147985;147973
774368;49991
153887;152938
653868;315223
812001;306805
149493;149517
989005;2210
758063;759593
830417;1013047
112984;60984
873233;1041511
410930;34202
153807;153819
329174;317379
250163;757292
739649;635892
149065;149239
426242;47082
69506;102612
183660;14166
751193;427822
162288;4668
56831;13888
241852;1084046
1031685;212562
849056;855541
153045;559489
357330;823248
832607;830355
49901;275188
697611;699385
934156;922044
388908;475112
288403;3007
973768;985783
342147;525584
951849;951842
153229;153452
963013;329486
968191;970097
643753;52813
221724;10035
1056430;1056563
901671;901800
5963;19391
10118;241399
159654;159656
296699;859642
534059;519910
429794;40699
34106;918669
381637;381776
160242;159626
225711;46321
4492;23470
838742;588490
102764;122093
40614;743221
659707;732035
857772;859438
104454;168034
480349;75275
274100;8740
10114;16534
122079;121915
955180;955147
362171;31817
804681;804675
208863;784135
104088;63030
299294;26435
143470;143477
84502;595204
121565;122663
978961;413549
950308;536654
307684;13833
148903;148774
582747;72111
404525;34418
989378;973775
286686;13253
155489;155661
150275;150359
43670;122137
509193;507967
150048;150248
837021;470511
566757;3953
820650;335369
410419;436556
153903;530077
8918;219587
239349;150983
299156;298793
381622;381678
299025;149836
761643;761715
368721;702254
381705;380247
788302;27762
22923;13746
295835;296167
1004956;6684
792212;3463
60629;62040
81054;21239
1078005;1078410
357900;307207
153152;153448
157352;156925
457;173
356807;804593
851564;836106
305267;63415
160215;159863
156072;156077
378894;381769
102159;121523
971994;425587
813764;857588
874475;919585
952999;230942
842244;967890
167002;726778
706394;703978
9118;2925
882760;426240
82436;82453
541907;346918
317842;319375
233617;49582
153224;153115
989341;901181
153160;153817
839083;140429
933875;840245
834523;834522
150336;150302
155582;155598
55835;514168
881737;265947
743191;349246
153227;153411
285248;117023
261404;307022
133396;165110
965658;933891
186753;216
973205;832983
62809;5034
1008253;654352
683796;305547
937848;940458
973374;1013052
530;568934
285263;197668
805103;42825
5156;268245
689916;368442
429727;647607
567748;2965
14853;774807
934015;921626
446776;27
501200;48362
760871;756293
792845;982057
25377;39169
189439;475027
214490;149529
385462;389448
1106259;33945
9827;846141
841954;482776
367018;219587
873398;799814
152718;152556
150380;150258
882563;882677
153923;139769
118600;118942
7843;42835
546660;219828
18427;349471
1093808;610876
759583;754547
150244;149928
951469;951608
9662;10290
263920;708264
202968;202991
10106;98441
143453;144035
968889;269368
482129;602297
160029;160120
556088;845992
935233;123156
298159;1020660
155676;155682
738728;1087161
179478;179679
378970;382016
830358;831883
329157;321832
150276;150391
793490;15963
839006;842260
854411;842612
180284;221572
24207;35833
889852;989346
840763;482776
1045519;1054131
81710;39076
772606;763998
966660;967718
470516;840266
8905;365275
13536;707303
566786;468042
470698;841942
13963;193896
951678;218527
83885;340586
890721;874366
160270;160302
161868;265866
971516;971584
680905;736434
889292;989217
1088133;524
122355;121999
5642;87693
588515;81445
150435;150123
557768;839079
923046;18190
208;4100
379445;380398
1103169;1111266
575455;10985
113351;122738
381850;382016
163148;505926
971511;971577
149220;149232
17116;11415
55952;55762
922019;934140
596755;21684
704565;704124
423767;388968
866709;866722
148785;148922
808718;62615
86785;555189
297134;291
153273;153072
1054919;833319
982032;982139
984656;984654
820045;901236
652723;19530
133460;3926
969795;121485
149618;149555
159925;159792
968170;968140
767037;27
216126;131598
892871;972083
149881;150408
849676;855388
55443;297347
836126;556090
447146;405509
824446;747757
340103;129260
115008;996514
1031048;386795
35860;453306
9669;16563
997295;208448
148769;148729
902153;91029
94084;18541
591498;123951
461024;219828
159846;160133
168362;806445
119526;736053
557760;557766
150575;150565
509193;560954
950641;674575
600929;794778
921662;934039
844917;852899
840728;698536
963003;181017
160574;343448
674179;60540
965439;28272
152879;152866
1078091;130281
292094;732376
942650;800950
160677;146951
1018945;464119
849894;167827
1028032;1028052
943321;762627
14170;7161
286673;74254
755952;159710
153112;153391
925738;1033971
159509;159479
760670;766829
1053185;1056442
753242;1047614
3958;10113
372490;795759
849488;854851
148694;148944
941771;219587
718084;873287
43873;100099
148727;148775
735243;776590
1056572;1056449
621622;623203
151751;152192
193535;238265
143762;248787
835957;884087
901492;901580
977970;970070
545123;444053
893056;21586
389693;389640
317322;318289
835876;847566
148868;148833
237412;60850
84842;66240
795896;838334
148639;52360
557788;278404
756488;756409
557758;848956
260867;260739
190009;45262
302651;49415
4411;430970
457800;69375
1077157;348477
155926;155849
223430;951937
765670;42899
705481;342379
972099;991919
159877;159883
153303;153770
633584;38324
549405;71778
706136;704658
355501;10915
517906;943779
327818;9095
10049;10073
66806;89308
728916;763100
845836;849881
580143;794952
160049;160209
646606;637377
152918;152920
350194;21513
159998;160292
1028742;859724
951770;951783
1094154;13733
760662;756295
664945;666252
853243;858763
538517;610004
154850;154410
425739;847666
816173;55134
261101;217649
935786;917270
156068;156096
545889;551090
326672;15232
756479;101681
778593;659794
179707;7805
222222;222213
87580;85753
5156;9891
988078;33141
934149;935787
381792;381805
951530;2843
172744;2816
902554;902622
254797;131983
129635;1005864
150317;149933
654290;270486
836643;835797
563478;548928
791882;655085
159503;159599
10039;2998
66303;67664
386582;760445
884916;1090042
147162;147042
153860;153257
380314;380400
83125;620993
139024;774733
152887;152861
539587;970165
855749;842284
650140;162640
210021;96960
387722;384276
535;497644
773919;772611
761638;758256
759768;760862
1004813;1005150
833208;1054294
777436;777870
154830;52379
1032551;1033884
157143;42899
730144;114024
171953;214942
340760;340755
290895;152977
152735;152631
951450;951759
9878;159536
67805;283712
723168;400236
19142;645391
601638;601636
60875;55034
289310;455572
844495;89888
475902;409974
921129;921386
719594;546204
152892;154015
840415;842583
148859;148863
917425;934067
149124;764366
965662;922020
973664;830419
246072;2062
969907;970106
110373;3987
849516;836643
167889;165768
265525;71190
764355;8398
371537;419926
1091869;209865
636984;834160
3967;1104646
365412;557
160251;160331
11587;5290
250862;156727
311376;423351
241513;2971
153671;153606
842484;842610
969089;371531
989298;991921
934016;917125
546839;56793
159483;347998
389562;53876
160119;160115
965509;966053
23472;78379
989430;972083
34393;5909
844917;855753
40665;32130
9922;866144
92022;92103
705743;700047
160741;957248
482770;840790
53221;146549
129646;38681
371537;24583
153513;153432
223865;167872
1021525;60008
758080;756266
1090780;1073907
982568;19110
614979;614971
947881;527458
326416;326421
723782;8110
340623;349271
75711;473
153476;153190
15555;524122
160532;65242
898151;219828
1014248;16318
118864;118633
876794;10915
381936;382051
156103;156060
4070;178480
989437;973185
756058;760871
67434;109156
821344;821348
857756;852697
285191;379516
892978;57022
346654;347096
853319;849519
835978;33986
966036;965399
973311;830271
148919;148748
2965;1025504
177056;78189
8734;15797
705967;1111540
838908;845997
118788;118894
296270;351146
692173;692159
484762;620993
564683;823501
744840;777042
153306;153271
153167;153219
121883;13189
859741;1011478
513452;75975
195399;247932
109567;363
334457;385470
756206;758249
869111;265342
556093;839099
41931;4317
965663;935713
470510;844386
341562;319334
20314;327146
33937;329257
891243;265946
114078;897166
989383;967890
720457;706389
987953;972097
61206;54481
434634;752668
758077;756043
855225;470516
121776;13253
68167;702143
890023;985777
917593;940426
684807;362102
817435;345676
54616;771220
155578;155522
153255;153810
193462;21596
366132;560846
16583;4831
848954;855380
155707;155585
982078;982032
91593;18660
118374;7886
148990;770820
965694;921129
454000;446338
40613;20194
379026;381921
384758;987687
999278;946422
978129;30003
150116;149907
965679;935705
148981;148955
897728;897719
606760;443016
965663;917276
836069;293866
535415;61006
916674;924640
160329;159996
829155;158520
703571;679677
902906;889298
153943;152933
7174;5014
1079599;989660
849526;840975
160251;159931
1053697;37358
841939;851223
381661;381606
1049020;1051909
290358;288782
1102012;302488
715756;890245
801082;135241
1049297;1056440
562402;78799
986568;987780
50;929644
541362;291
237461;383831
525726;46321
965384;1043404
836902;846062
1010920;653013
153496;153495
344006;343986
935682;966000
777600;846008
442048;5257
972077;971590
744469;890625
889298;1010941
380385;381798
971591;1006305
119218;119177
334943;83021
423471;132698
921671;966000
753621;160134
777869;842254
919317;934135
316091;475169
563466;92288
54903;750835
413845;458691
258011;47622
982070;982110
150063;150404
334177;735738
191829;32096
509261;6207
84260;84938
150008;149859
160158;159753
160316;160173
849604;835968
320302;73964
558813;20124
159864;159807
8653;23398
877794;71240
150187;150229
216439;473974
13538;17795
1089888;1104885
64872;361979
149855;150399
122662;122020
139778;19867
771362;764480
771595;3047
851383;842485
357332;10519
792586;683594
965652;917555
892867;971878
849671;557747
341543;67566
152481;887372
149269;149156
965689;933915
156116;156093
738061;5074
756386;159840
150415;150045
293297;253252
917125;919828
680296;18652
856102;737277
153315;153429
10915;62784
196414;214925
159784;159644
99509;6169
163147;177037
855616;847384
1004164;184332
